ISO,adm0,adm1,cent_lon,cent_lat
TUR,Turkey,Giresun,38.58977965,40.57458347
TUR,Turkey,Hakkari,44.10846126,37.43445554
TUR,Turkey,Hatay,36.25644912,36.44211709
TUR,Turkey,Iğdır,43.96155095,39.90344627
TUR,Turkey,Isparta,30.951451,37.92246107
TUR,Turkey,Istanbul,28.84721087,41.14895544
TUR,Turkey,Izmir,27.31359658,38.48396951
TUR,Turkey,K. Maras,36.98530734,37.92201031
TUR,Turkey,Kütahya,29.58732745,39.27229342
TUR,Turkey,Karabük,32.63243419,41.1668557
TUR,Turkey,Karaman,33.19318471,37.04461554
TUR,Turkey,Kars,43.06548181,40.47399663
TUR,Turkey,Kastamonu,33.6699695,41.49052531
TUR,Turkey,Kayseri,35.85745015,38.67817695
TUR,Turkey,Kilis,37.14279437,36.80840108
TUR,Turkey,Kinkkale,33.69780719,39.78018475
TUR,Turkey,Kirklareli,27.44453618,41.68116158
TUR,Turkey,Kirsehir,34.16774217,39.31581315
TUR,Turkey,Kocaeli,29.89425904,40.85826379
TUR,Turkey,Konya,32.63967185,38.0390099
TUR,Turkey,Malatya,38.11794235,38.51353326
TUR,Turkey,Manisa,28.14848671,38.76452452
TUR,Turkey,Mardin,40.89936428,37.36665092
TUR,Turkey,Mersin,33.8267951,36.69199268
TUR,Turkey,Mugla,28.47079192,37.02612871
TUR,Turkey,Mus,41.88292365,39.01410325
TUR,Turkey,Nevsehir,34.69136332,38.81058136
TUR,Turkey,Nigde,34.73886276,37.95327326
TUR,Turkey,Ordu,37.53635031,40.78732364
TUR,Turkey,Osmaniye,36.24724846,37.26662409
TUR,Turkey,Rize,40.86805219,40.93171076
TUR,Turkey,Sakarya,30.53898518,40.73980354
TUR,Turkey,Samsun,36.01568146,41.21212727
TUR,Turkey,Sanliurfa,39.10433735,37.25088145
TUR,Turkey,Siirt,42.18299947,37.94890025
TUR,Turkey,Sinop,34.88435148,41.62182959
TUR,Turkey,Sirnak,42.61468325,37.50660002
TUR,Turkey,Sivas,37.31726708,39.56896855
TUR,Turkey,Tekirdag,27.44490322,41.11193337
TUR,Turkey,Tokat,36.60458772,40.36583819
TUR,Turkey,Trabzon,39.81739572,40.79600978
TUR,Turkey,Tunceli,39.51161193,39.188597
TUR,Turkey,Usak,29.36163088,38.53509913
TUR,Turkey,Van,43.63810676,38.47572355
TUR,Turkey,Yalova,29.11770668,40.585422
TUR,Turkey,Yozgat,35.25197901,39.66226005
TUR,Turkey,Zinguldak,31.84013101,41.25204415
TKM,Turkmenistan,Aşgabat,58.38935886,37.94056088
TKM,Turkmenistan,Ahal,59.03328129,38.5678361
TKM,Turkmenistan,Balkan,54.80714306,39.99946638
TKM,Turkmenistan,Chardzhou,63.15868347,38.89823251
TKM,Turkmenistan,Mary,62.27746485,37.19116301
TKM,Turkmenistan,Tashauz,58.66826711,41.1594472
TCA,Turks and Caicos Islands,Grand Turk,-71.1383626,21.4646358
TCA,Turks and Caicos Islands,Middle Caicos,-71.75728367,21.77457167
TCA,Turks and Caicos Islands,North Caicos,-71.96442064,21.88225631
TCA,Turks and Caicos Islands,Providenciales and West Caicos,-72.2964739,21.7705412
TCA,Turks and Caicos Islands,Salt Cay,-71.19065957,21.32602612
TCA,Turks and Caicos Islands,South Caicos and East Caicos,-71.55211708,21.64171667
TUV,Tuvalu,Funafuti,179.1430906,-8.541200904
TUV,Tuvalu,Nanumanga,176.3206042,-6.288605703
TUV,Tuvalu,Nanumea,176.1066998,-5.668668837
TUV,Tuvalu,Niulakita,179.4732251,-10.78884716
TUV,Tuvalu,Niutao,177.3427577,-6.108826171
TUV,Tuvalu,Nui,177.1554057,-7.223598901
TUV,Tuvalu,Nukufetau,178.3769763,-8.016123098
TUV,Tuvalu,Nukulaelae,179.8433284,-9.391223922
TUV,Tuvalu,Vaitupu,178.6799222,-7.479712587
UGA,Uganda,Adjumani,31.76872951,3.228620775
UGA,Uganda,Apac,32.57184222,2.119374455
UGA,Uganda,Arua,31.10189338,3.056331939
UGA,Uganda,Bugiri,33.79443089,0.426017334
UGA,Uganda,Bundibugyo,30.22484942,0.873652518
UGA,Uganda,Bushenyi,30.14078736,-0.417426369
UGA,Uganda,Busia,34.00603587,0.421138694
UGA,Uganda,Gulu,32.0526878,2.779544763
UGA,Uganda,Hoima,31.15499885,1.38601597
UGA,Uganda,Iganga,33.52724707,0.781158304
UGA,Uganda,Jinja,33.21053246,0.574474709
UGA,Uganda,Kabale,29.97625924,-1.221465132
UGA,Uganda,Kabarole,30.29011556,0.597585935
UGA,Uganda,Kaberamaido,33.22205681,1.761083655
UGA,Uganda,Kalangala,32.28869259,-0.372500025
UGA,Uganda,Kampala,32.59300499,0.322452721
UGA,Uganda,Kamuli,33.19623224,1.109048748
UGA,Uganda,Kamwenge,30.49392465,0.227605773
UGA,Uganda,Kanungu,29.72606188,-0.81478335
UGA,Uganda,Kapchorwa,34.57568294,1.368082413
UGA,Uganda,Kasese,30.00199431,0.121154812
UGA,Uganda,Katakwi,33.85630791,2.018752043
UGA,Uganda,Kayunga,32.8906482,0.976034335
UGA,Uganda,Kibale,31.08017519,0.944480688
UGA,Uganda,Kiboga,31.7639836,1.014209081
UGA,Uganda,Kisoro,29.68006502,-1.217109603
UGA,Uganda,Kitgum,32.95363071,3.489496201
UGA,Uganda,Kotido,33.96350013,3.298856194
UGA,Uganda,Kumi,33.9684269,1.440990737
UGA,Uganda,Kyenjojo,30.80675362,0.571625376
UGA,Uganda,Lake Albert,30.97992332,1.603958286
UGA,Uganda,Lake Victoria,32.96136369,-0.435065706
UGA,Uganda,Lira,33.07373879,2.114982904
UGA,Uganda,Luwero,32.32973519,0.965958011
UGA,Uganda,Masaka,31.67205068,-0.291524827
UGA,Uganda,Masindi,31.81730919,1.890919887
UGA,Uganda,Mayuge,33.50449501,0.372383811
UGA,Uganda,Mbale,34.29659277,0.969226097
UGA,Uganda,Mbarara,30.78280004,-0.434102193
UGA,Uganda,Moroto,34.39152787,2.504519004
UGA,Uganda,Moyo,31.6712855,3.530562413
UGA,Uganda,Mpigi,31.91941763,0.162203781
UGA,Uganda,Mubende,31.66750535,0.502045232
UGA,Uganda,Mukono,32.92508221,0.36114418
UGA,Uganda,Nakapiripirit,34.6500087,1.865529787
UGA,Uganda,Nakasongola,32.42471411,1.354907518
UGA,Uganda,Nebbi,31.15785621,2.48047234
UGA,Uganda,Ntungamo,30.27590305,-0.938883422
UGA,Uganda,Pader,33.11359987,2.923715701
UGA,Uganda,Pallisa,33.80661329,1.149586109
UGA,Uganda,Rakai,31.39429449,-0.63188794
UGA,Uganda,Rukungiri,29.88616542,-0.700478593
UGA,Uganda,Sembabule,31.33964524,-0.023170778
UGA,Uganda,Sironko,34.34404263,1.296227949
UGA,Uganda,Soroti,33.4632747,1.60966816
UGA,Uganda,Tororo,34.0285768,0.783849838
UGA,Uganda,Wakiso,32.44770598,0.335638525
UGA,Uganda,Yumbe,31.28769694,3.523789485
UKR,Ukraine,Cherkasy,31.37832877,49.25355891
UKR,Ukraine,Chernihiv,32.01670729,51.347162
UKR,Ukraine,Chernivtsi,25.97109022,48.26984088
UKR,Ukraine,Crimea,34.38038654,45.33296901
UKR,Ukraine,Dnipropetrovs'k,34.85652559,48.2757815
UKR,Ukraine,Donets'k,37.66941241,48.04732355
UKR,Ukraine,Ivano-Frankivs'k,24.60929601,48.70510072
UKR,Ukraine,Kharkiv,36.51440573,49.61276078
UKR,Ukraine,Kherson,33.57316123,46.6607397
UKR,Ukraine,Khmel'nyts'kyy,26.93030388,49.509022
UKR,Ukraine,Kiev City,30.55057246,50.44751883
UKR,Ukraine,Kiev,30.47567447,50.29705972
UKR,Ukraine,Kirovohrad,32.10716061,48.46081432
UKR,Ukraine,L'viv,23.92120206,49.72483613
UKR,Ukraine,Luhans'k,39.02668769,48.98594021
UKR,Ukraine,Mykolayiv,31.78984699,47.44197981
UKR,Ukraine,Odessa,29.86530477,46.74456818
UKR,Ukraine,Poltava,33.8113223,49.71359547
UKR,Ukraine,Rivne,26.3975841,51.04343199
UKR,Ukraine,Sevastopol',33.65272066,44.57314852
UKR,Ukraine,Sumy,34.14312342,51.09479256
UKR,Ukraine,Ternopil',25.64000542,49.40256247
UKR,Ukraine,Transcarpathia,23.28121858,48.40505149
UKR,Ukraine,Vinnytsya,28.69208689,48.92654588
UKR,Ukraine,Volyn,24.88348925,51.2028583
UKR,Ukraine,Zaporizhzhya,35.6995567,47.25138236
UKR,Ukraine,Zhytomyr,28.48455732,50.64261165
ARE,United Arab Emirates,Abu Dhabi,53.91606211,23.60368346
ARE,United Arab Emirates,Ajman,55.57575234,25.39468563
ARE,United Arab Emirates,Dubay,55.38464929,24.92034371
ARE,United Arab Emirates,Fujayrah,56.2066716,25.33626742
ARE,United Arab Emirates,Neutral Zone,55.88734091,24.76859108
ARE,United Arab Emirates,Ras Al Khaymah,56.04707581,25.41457632
ARE,United Arab Emirates,Sharjah,55.78012799,25.14305436
ARE,United Arab Emirates,Umm Al Qaywayn,55.74387425,25.47648688
GBR,United Kingdom,England,-1.461067761,52.58979366
GBR,United Kingdom,Northern Ireland,-6.691185656,54.6120214
GBR,United Kingdom,Scotland,-4.180949246,56.85122499
GBR,United Kingdom,Wales,-3.761613404,52.33684365
USA,United States,Alabama,-86.8279668,32.79324244
USA,United States,Alaska,-141.5924768,57.09509921
USA,United States,Alaska,-152.6973953,64.55328189
USA,United States,Arizona,-111.6640544,34.29374124
USA,United States,Arkansas,-92.43950903,34.89916261
USA,United States,California,-119.6076352,37.24501172
USA,United States,Colorado,-105.5478046,38.99904782
USA,United States,Connecticut,-72.72752356,41.62219369
USA,United States,Delaware,-75.50649083,39.00950402
USA,United States,District of Columbia,-77.01538038,38.90863992
USA,United States,Florida,-82.48494221,28.64073058
USA,United States,Georgia,-83.45075937,32.65158309
USA,United States,Hawaii,-156.3488107,20.2484486
USA,United States,Idaho,-114.6594044,44.38953213
USA,United States,Illinois,-89.14846358,40.1249162
USA,United States,Indiana,-86.28188618,39.91942126
USA,United States,Iowa,-93.5001804,42.07607869
USA,United States,Kansas,-98.38065967,38.48524345
USA,United States,Kentucky,-85.2891026,37.52685168
USA,United States,Louisiana,-92.01170347,31.0775426
USA,United States,Maine,-69.22915046,45.37984562
USA,United States,Maryland,-76.79926957,39.05441869
USA,United States,Massachusetts,-71.81280979,42.2582978
USA,United States,Michigan,-85.73546611,44.87902053
USA,United States,Minnesota,-94.19575503,46.35298765
USA,United States,Mississippi,-89.66512679,32.75226623
USA,United States,Missouri,-92.47777355,38.36749387
USA,United States,Montana,-109.6454123,47.03427022
USA,United States,Nebraska,-99.80968656,41.52747004
USA,United States,Nevada,-116.6555125,39.35699458
USA,United States,New Hampshire,-71.57815037,43.68791125
USA,United States,New Jersey,-74.67233775,40.19500732
USA,United States,New Mexico,-106.1078564,34.42153573
USA,United States,New York,-75.64852044,42.99223023
USA,United States,North Carolina,-79.38755638,35.5439709
USA,United States,North Dakota,-100.4696998,47.44646066
USA,United States,Ohio,-82.62697514,40.47703457
USA,United States,Oklahoma,-97.50763169,35.5836666
USA,United States,Oregon,-120.5538947,43.93789206
USA,United States,Pennsylvania,-77.79915614,40.87410625
USA,United States,Rhode Island,-71.55441027,41.67587526
USA,United States,South Carolina,-80.89759441,33.91651943
USA,United States,South Dakota,-100.2305863,44.43568
USA,United States,Tennessee,-86.34243191,35.84419441
USA,United States,Texas,-99.35798439,31.49105418
USA,United States,Utah,-111.6783642,39.32479422
USA,United States,Vermont,-72.66389349,44.0739834
USA,United States,Virginia,-78.84083806,37.51644419
USA,United States,Washington,-120.4410727,47.38228784
USA,United States,West Virginia,-80.61225655,38.64276388
USA,United States,Wisconsin,-89.73591002,44.64078545
USA,United States,Wyoming,-107.5509609,43.00029144
UMI,United States Minor Outlying Islands,Baker,-176.4780864,0.194847199
UMI,United States Minor Outlying Islands,Howland,-176.6174831,0.80743877
UMI,United States Minor Outlying Islands,Jarvis island,-160.0175861,-0.379856812
UMI,United States Minor Outlying Islands,Johnston,-169.5284197,16.74074418
UMI,United States Minor Outlying Islands,Kingman Reef,-162.3590654,6.413120457
UMI,United States Minor Outlying Islands,Midway,-175.4255268,27.28224548
UMI,United States Minor Outlying Islands,Navassa,-75.01361815,18.40323441
UMI,United States Minor Outlying Islands,Palmyra,-162.0742185,5.881681751
UMI,United States Minor Outlying Islands,Wake,166.634983,19.29205681
URY,Uruguay,Artigas,-56.95090083,-30.54679409
URY,Uruguay,Canelones,-55.9586914,-34.51916275
URY,Uruguay,Cerro Largo,-54.37491647,-32.40241206
URY,Uruguay,Colonia,-57.67853887,-34.11219389
URY,Uruguay,Durazno,-56.1079015,-32.9353403
URY,Uruguay,Flores,-56.93598018,-33.5098254
URY,Uruguay,Florida,-55.90194246,-33.70327743
URY,Uruguay,Lavalleja,-55.0086885,-33.86805701
URY,Uruguay,Maldonado,-54.86186899,-34.54699158
URY,Uruguay,Montevideo,-56.22673013,-34.82581794
URY,Uruguay,Paysandú,-57.37946993,-32.03252318
URY,Uruguay,Río Negro,-57.46636861,-32.71725678
URY,Uruguay,Rivera,-55.0344098,-31.6474948
URY,Uruguay,Rocha,-54.02295846,-33.94321736
URY,Uruguay,Salto,-57.04947574,-31.23718263
URY,Uruguay,San José,-56.74566967,-34.27395896
URY,Uruguay,Soriano,-57.76432559,-33.47786125
URY,Uruguay,Tacuarembó,-55.80700524,-32.03937625
URY,Uruguay,Treinta y Tres,-54.30491542,-33.00139612
UZB,Uzbekistan,Andijon,72.29693377,40.75033498
UZB,Uzbekistan,Bukhoro,63.72755173,40.18627438
UZB,Uzbekistan,Ferghana,71.26709108,40.43957822
UZB,Uzbekistan,Jizzakh,67.64269932,40.37012623
UZB,Uzbekistan,Karakalpakstan,58.85001609,43.40146972
UZB,Uzbekistan,Kashkadarya,66.10822241,38.83416415
UZB,Uzbekistan,Khorezm,61.02678192,41.36164751
UZB,Uzbekistan,Namangan,71.27118802,41.0461246
UZB,Uzbekistan,Navoi,64.44040436,41.95322465
UZB,Uzbekistan,Samarkand,66.45431395,39.73999394
UZB,Uzbekistan,Sirdaryo,68.65545977,40.4915993
UZB,Uzbekistan,Surkhandarya,67.48613825,38.03352904
UZB,Uzbekistan,Tashkent City,69.21614659,41.27944722
UZB,Uzbekistan,Tashkent,69.81883415,41.2566824
VUT,Vanuatu,Malampa,167.6443179,-16.26677253
VUT,Vanuatu,Penama,168.0539135,-15.47799271
VUT,Vanuatu,Sanma,166.8946116,-15.26644893
VUT,Vanuatu,Shefa,168.3523809,-17.34856179
VUT,Vanuatu,Tafea,169.2920172,-19.19254408
VUT,Vanuatu,Torba,167.3873746,-13.90339136
VEN,Venezuela,Amazonas,-65.93688885,3.412410959
VEN,Venezuela,Anzoátegui,-64.40552892,8.894373226
VEN,Venezuela,Apure,-68.78671091,7.12458817
VEN,Venezuela,Aragua,-67.1035189,9.975434736
VEN,Venezuela,Barinas,-69.85877206,8.141256481
VEN,Venezuela,Bolívar,-63.4863297,6.213313366
VEN,Venezuela,Carabobo,-67.95725408,10.19151039
VEN,Venezuela,Cojedes,-68.32212545,9.35073048
VEN,Venezuela,Delta Amacuro,-61.32994035,8.759747525
VEN,Venezuela,Dependencias Federales,-65.49030132,11.41254324
VEN,Venezuela,Distrito Capital,-66.96390396,10.48008295
VEN,Venezuela,Falcón,-69.78912362,11.07843589
VEN,Venezuela,Guárico,-66.50691562,8.803968489
VEN,Venezuela,Lara,-69.76569099,10.18108198
VEN,Venezuela,Mérida,-71.25037877,8.528325445
VEN,Venezuela,Miranda,-66.35914841,10.25014237
VEN,Venezuela,Monagas,-63.01756961,9.392177889
VEN,Venezuela,Nueva Esparta,-64.0468219,10.98485263
VEN,Venezuela,Portuguesa,-69.24748853,9.030893242
VEN,Venezuela,Sucre,-63.37819683,10.41281734
VEN,Venezuela,Táchira,-72.02370324,7.927277442
VEN,Venezuela,Trujillo,-70.51010381,9.469217812
VEN,Venezuela,Vargas,-66.90493195,10.54855435
VEN,Venezuela,Yaracuy,-68.70080951,10.31458899
VEN,Venezuela,Zulia,-72.08512396,9.930203264
VNM,Vietnam,Đà Nẵng,108.0607902,16.06868019
VNM,Vietnam,Đồng Nai,107.1855514,11.05912017
VNM,Vietnam,Đồng Tháp,105.6078486,10.56417776
VNM,Vietnam,Đăk Nông,107.6881139,12.22816932
VNM,Vietnam,Đắk Lắk,108.2121954,12.82286441
VNM,Vietnam,Điện Biên,103.0241266,21.71186482
VNM,Vietnam,An Giang,105.1824557,10.51190211
VNM,Vietnam,Bà Rịa - Vũng Tàu,107.2575453,10.50561447
VNM,Vietnam,Bình Định,108.9483527,14.12347056
VNM,Vietnam,Bình Dương,106.65744,11.216343
VNM,Vietnam,Bình Phước,106.9084883,11.75399096
VNM,Vietnam,Bình Thuận,108.0484807,11.11798481
VNM,Vietnam,Bạc Liêu,105.4906291,9.312847174
VNM,Vietnam,Bắc Giang,106.4800769,21.35759241
VNM,Vietnam,Bắc Kạn,105.8259616,22.26140197
VNM,Vietnam,Bắc Ninh,106.1055523,21.10924401
VNM,Vietnam,Bến Tre,106.4635371,10.12336169
VNM,Vietnam,Cà Mau,105.0410915,9.052313911
VNM,Vietnam,Cao Bằng,106.0860977,22.74481388
VNM,Vietnam,Cần Thơ,105.5303144,10.1144588
VNM,Vietnam,Gia Lai,108.1766931,13.83616848
VNM,Vietnam,Hà Giang,104.9786483,22.76813074
VNM,Vietnam,Hà Nội,105.6945336,20.98466378
VNM,Vietnam,Hà Nam,105.9661709,20.54046561
VNM,Vietnam,Hà Tĩnh,105.7357907,18.28982905
VNM,Vietnam,Hồ Chí Minh city,106.688083,10.75724709
VNM,Vietnam,Hòa Bình,105.3334611,20.68115017
VNM,Vietnam,Hưng Yên,106.0596675,20.81465542
VNM,Vietnam,Hải Dương,106.3605448,20.93043729
VNM,Vietnam,Hải Phòng,106.680731,20.79708146
VNM,Vietnam,Hậu Giang,105.6241549,9.784219716
VNM,Vietnam,Khánh Hòa,109.0374938,12.33074102
VNM,Vietnam,Kiên Giang,103.4911175,9.308589787
VNM,Vietnam,Kiên Giang,104.9463401,9.997393579
VNM,Vietnam,Kon Tum,107.9418581,14.72982912
VNM,Vietnam,Lào Cai,104.1130508,22.36479506
VNM,Vietnam,Lâm Đồng,108.0955588,11.75098147
VNM,Vietnam,Lai Châu,103.1888263,22.31712487
VNM,Vietnam,Lạng Sơn,106.6207672,21.83917204
VNM,Vietnam,Long An,106.1707482,10.72986558
VNM,Vietnam,Nam Định,106.2125184,20.26188935
VNM,Vietnam,Nghệ An,104.9442524,19.23700992
VNM,Vietnam,Ninh Bình,106.0089639,19.91282593
VNM,Vietnam,Ninh Bình,105.9030292,20.2200807
VNM,Vietnam,Ninh Thuận,108.8693991,11.70585654
VNM,Vietnam,Phú Thọ,105.1153656,21.31906489
VNM,Vietnam,Phú Yên,109.0579569,13.16924771
VNM,Vietnam,Quảng Bình,106.2937094,17.53149469
VNM,Vietnam,Quảng Nam,107.9553312,15.59024882
VNM,Vietnam,Quảng Ngãi,108.6494287,14.99195276
VNM,Vietnam,Quảng Ninh,107.2775168,21.24182751
VNM,Vietnam,Quảng Trị,106.9293121,16.74562057
VNM,Vietnam,Sóc Trăng,105.9242009,9.55832103
VNM,Vietnam,Sơn La,104.0709587,21.1925723
VNM,Vietnam,Tây Ninh,106.1613121,11.40380837
VNM,Vietnam,Thái Bình,106.3919667,20.50532867
VNM,Vietnam,Thái Nguyên,105.8231006,21.69279264
VNM,Vietnam,Thừa Thiên - Huế,107.4998657,16.32711371
VNM,Vietnam,Thanh Hóa,105.3191127,20.04564048
VNM,Vietnam,Tiền Giang,106.3047719,10.3972794
VNM,Vietnam,Trà Vinh,106.30693,9.796109657
VNM,Vietnam,Tuyên Quang,105.2672697,22.11301738
VNM,Vietnam,Vĩnh Long,105.9907237,10.10161738
VNM,Vietnam,Vĩnh Phúc,105.5648359,21.35288066
VNM,Vietnam,Yên Bái,104.5679282,21.77677891
VIR,"Virgin Islands, U.S.",Saint Croix,-64.76792043,17.73302553
VIR,"Virgin Islands, U.S.",Saint John,-64.73664562,18.33839226
VIR,"Virgin Islands, U.S.",Saint Thomas,-64.92786412,18.3448527
WLF,Wallis and Futuna,Alo,-178.0850039,-14.3105393
WLF,Wallis and Futuna,Singave,-178.1572367,-14.28028048
WLF,Wallis and Futuna,Uvéa,-176.203397,-13.28564467
ESH,Western Sahara,Boujdour,-13.46176639,25.17553957
ESH,Western Sahara,Es Semara,-10.49328102,26.8089655
ESH,Western Sahara,Laayoune,-12.99954046,26.59591009
ESH,Western Sahara,Oued el Dahab,-14.49504732,22.86993696
YEM,Yemen,`Adan,44.78424226,12.82821766
YEM,Yemen,Abyan,46.16408519,13.71268069
YEM,Yemen,Al Bayda',45.34696273,14.31609988
YEM,Yemen,Al Dali',44.75862659,13.89874612
YEM,Yemen,Al Hudaydah,43.16406363,14.83215103
YEM,Yemen,Al Jawf,45.5995306,16.62153788
YEM,Yemen,Al Mahrah,51.57673653,16.73315056
YEM,Yemen,Al Mahwit,43.54228368,15.374303
YEM,Yemen,Amanat Al Asimah,44.23777522,15.46264926
YEM,Yemen,Amran,43.90771299,16.17323358
YEM,Yemen,Dhamar,44.20069582,14.5986209
YEM,Yemen,Hadramawt,49.25856448,16.57752379
YEM,Yemen,Hajjah,43.27092064,16.08954093
YEM,Yemen,Ibb,44.16673367,14.07580166
YEM,Yemen,Lahij,44.55294776,13.18003491
YEM,Yemen,Ma'rib,45.51577812,15.49322146
YEM,Yemen,Raymah,43.67055659,14.66037218
YEM,Yemen,Sa`dah,43.90531209,17.09443009
YEM,Yemen,San`a',44.34128325,15.33486795
YEM,Yemen,Shabwah,46.88569051,14.77414534
YEM,Yemen,Ta`izz,43.77755667,13.41871579
ZMB,Zambia,Central,28.59923502,-14.1789746
ZMB,Zambia,Copperbelt,27.8468362,-13.11520804
ZMB,Zambia,Eastern,31.88283639,-13.60036646
ZMB,Zambia,Luapula,29.20906523,-10.69203772
ZMB,Zambia,Lusaka,29.21154483,-15.35837109
ZMB,Zambia,Muchinga,31.98042892,-11.35741607
ZMB,Zambia,North-Western,25.0576506,-13.03283634
ZMB,Zambia,Northern,30.66647942,-9.720505327
ZMB,Zambia,Southern,26.65849541,-16.58369775
ZMB,Zambia,Western,23.67209649,-15.64387993
ZWE,Zimbabwe,Bulawayo,28.54811469,-20.14059179
ZWE,Zimbabwe,Harare,31.06504467,-17.85932836
ZWE,Zimbabwe,Manicaland,32.39751357,-19.06116231
ZWE,Zimbabwe,Mashonaland Central,31.18922011,-16.70151538
ZWE,Zimbabwe,Mashonaland East,31.69415493,-17.98518496
ZWE,Zimbabwe,Mashonaland West,29.70780252,-17.18075518
ZWE,Zimbabwe,Masvingo,31.24246686,-20.78342273
ZWE,Zimbabwe,Matabeleland North,27.40164809,-18.82640468
ZWE,Zimbabwe,Matabeleland South,28.98902843,-21.00845574
ZWE,Zimbabwe,Midlands,29.4658228,-18.98017653
